dataset,repeat,method,tier,device,n_ref,n_query,fit_s,predict_s,peak_mem_mb,n,pct_rejected,accuracy,macro_f1,kappa
krasnow_intra,0,singler,classical,cpu,24558,8169,1.0937293749884702,165.43302354204934,3614.326784,8169,0.0,0.8764842698004651,0.8515812842896195,0.8720396266457264
krasnow_intra,0,scmap-cluster,classical,cpu,24558,8169,0.8847337079932913,25.959845792036504,13159.038976,8169,0.0,0.8513893989472395,0.8008097631355714,0.8460810599900396
